,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,account_age_days,description_missing,location_unknown,language_missing,description_length,description_word_count,description_mention_count,description_hashtag_count,description_digit_count,description_exclamation_count,screen_name_length,screen_name_digit_count,screen_name_underscore_count,true_label,screen_name,twitter_id
13418,1,0,115020,453,1306,1,62764,0,21.076,2978,0,0,0,91,19,0,0,0,1,9,0,0,human,geemarcia,616657398
36817,0,0,129,5607,3361,1,7861,0,1.731,4540,0,0,0,125,15,2,2,0,0,6,0,0,human,rubenq,14151259
14735,0,0,17853,142217,5450,1,10825,1,2.649,4087,0,0,0,58,6,0,0,0,0,14,0,0,human,MorganSpurlock,46241448
17783,0,0,0,1456,0,0,10024,0,4.313,2324,0,0,0,86,13,2,0,0,1,12,0,0,bot,trashcanlife,2433869952
14054,1,0,551,10,9,0,744,0,0.64,1163,0,0,0,42,7,0,0,0,0,13,0,0,bot,OttsAutoSales,874360793902399490
13741,1,0,6144,2122,540,0,15383,1,4.155,3702,0,0,0,148,25,0,0,0,0,12,0,0,human,hunterhockey,161315681
3056,1,0,58,1175249,156,1,784,1,0.269,2912,0,1,0,23,2,0,0,0,0,11,0,0,human,VictorMoses,787239919
4576,0,0,13728,21976,75770,1,117779,0,30.728,3833,0,1,0,37,6,0,0,0,0,12,0,0,bot,atchutneelam,115637932
30876,1,0,25,2,0,0,102,0,0.088,1155,0,1,0,71,16,0,0,0,0,14,4,0,bot,nvtqkpkqjp2474,877430715830247424
4443,0,0,1908,80,286,1,22952,0,6.177,3716,1,1,1,0,0,0,0,0,0,9,0,0,human,ponzulime,156269231
33755,0,0,1444,1089,899,1,2100,0,0.466,4509,0,0,0,158,32,1,1,0,0,8,0,0,human,Chrisway,14391497
26912,0,0,1330,3004644,13,1,1074,1,0.431,2493,0,0,0,5,1,0,0,0,0,12,0,1,human,Nawazuddin_S,1978851349
1958,1,0,784,90,135,1,1588,0,0.438,3624,0,0,0,147,22,0,0,0,0,7,2,0,human,GTNeo81,191640788
3245,0,0,190,35182,290,0,829,0,0.258,3219,0,1,0,73,8,0,0,2,0,15,0,0,human,SarahMichelleGG,399006014
26599,1,0,11,1187951,1,0,213,1,0.073,2927,0,0,0,53,8,0,0,0,0,14,1,1,human,Ibrahim_3eissa,755947410
33884,0,0,2693,1121,688,0,4454,0,1.022,4360,0,0,0,92,16,0,0,0,0,11,0,0,human,jeffconnell,16227399
31417,0,0,9410,1186,1302,0,49957,0,20.382,2451,0,0,0,159,21,0,2,0,1,7,0,0,human,siasees,2226870793
21403,1,0,870,20,179,1,435,0,0.402,1081,0,0,0,8,1,0,0,0,0,12,3,0,human,MajidKhan078,904035520354902016
4168,0,0,21671,1119980,813,1,18187,1,4.556,3992,0,0,0,134,18,1,0,12,0,12,0,0,human,chocquibtown,73954053
18535,1,0,9916,305,122,1,23873,0,9.568,2495,1,0,1,0,0,0,0,0,0,10,0,0,human,marvyewest,1972763768
35844,0,0,16451,38417,638,1,16698,1,5.121,3261,0,0,0,148,14,1,1,2,0,9,0,0,human,ToniCosta,373805897
13149,0,0,2524,84,164,0,5322,0,1.267,4201,0,0,0,8,2,0,0,0,0,8,2,0,bot,pilote13,21064280
3146,0,0,44702,962,4601,1,3771,0,1.545,2441,0,0,0,141,16,1,0,0,1,11,0,1,human,ph_illworks,2243712571
5970,0,0,829,7121697,148,0,7462,1,1.868,3994,0,1,0,96,19,0,0,0,1,10,0,0,human,ninadobrev,73443014
17081,0,0,17203,942,1760,1,161739,0,57.992,2789,0,0,0,160,23,0,0,0,0,9,0,0,human,OlgaSixta,1046074586
35602,1,0,859,19,694,1,1007,0,0.29,3474,1,1,1,0,0,0,0,0,0,8,2,0,bot,Xirina23,251645028
21769,0,0,1484,81,165,0,2329,0,0.602,3869,0,0,0,39,7,0,0,0,2,7,1,0,human,Mario7s,105010213
23398,0,0,107335,1377,157,1,55572,0,13.368,4157,0,1,0,77,10,0,0,0,0,10,4,0,human,jammer1027,28213404
33172,1,1,19,11,0,0,220,0,0.142,1546,1,1,1,0,0,0,0,0,0,9,3,0,human,Tehran321,735480092521074688
29378,0,0,215711,1970,3295,1,55745,0,21.449,2599,0,0,0,148,19,1,0,3,0,14,0,0,human,ImTheoMarshall,1576739257
17532,1,0,5,8199,134,0,569,1,0.184,3094,1,0,1,0,0,0,0,0,0,12,0,0,human,FeiFeiSunSun,507633911
9149,1,0,1250,1,25,0,1752,0,1.104,1587,1,1,1,0,0,0,0,0,0,10,4,0,bot,jaywan1989,720604787373281280
19684,0,0,7873,4548,2911,0,1181,0,0.5,2364,0,0,0,154,12,0,10,0,0,9,0,0,human,SaviorTKO,2364414488
28410,0,0,1157,59,46,0,2121,0,0.505,4197,1,0,1,0,0,0,0,0,0,13,4,0,human,juliebean2004,21432441
31823,1,0,0,1020,2,0,24199,0,12.968,1866,0,0,0,136,22,0,1,0,2,13,0,0,bot,DeepDreamThis,3369559252
8872,1,0,7,3,0,0,242,0,0.103,2346,1,1,1,0,0,0,0,0,0,9,3,0,human,125hodson,2394747956
34063,0,0,20017,11508,5875,1,17194,0,3.589,4791,0,0,0,162,22,4,0,8,0,13,0,0,human,NicoleLazzaro,7315732
25644,0,0,77760,40340,2740,1,6563,1,1.947,3370,0,0,0,155,23,0,0,0,0,14,0,0,human,realjimpiddock,307150216
21427,0,0,2157,38,69,0,3082,0,1.014,3039,0,0,0,8,2,0,0,2,0,9,3,0,bot,gabija117,561138294
10271,1,0,2241,173,93,1,7407,0,2.18,3397,1,1,1,0,0,0,0,0,0,6,0,0,bot,Karlby,291052386
2874,0,0,159863,4671,3154,0,17629,0,4.289,4110,0,0,0,153,21,1,1,1,0,10,2,0,human,Evolgirl13,40914533
16769,1,0,1948,17,27,0,2653,0,0.794,3343,1,1,1,0,0,0,0,0,0,10,4,0,bot,ceejay0130,323341309
32075,0,0,1915,14,35,1,6065,0,1.653,3669,1,0,1,0,0,0,0,0,0,7,0,0,human,Suhlova,174025662
2207,1,0,1230,11,0,0,1230,0,0.841,1462,0,1,0,34,6,0,0,0,0,14,0,0,bot,PravdinaPanova,766108862088871936
11564,0,0,3409,146,653,1,20917,0,12.154,1721,0,0,0,111,15,0,0,2,3,13,0,0,human,AutumnWyvermn,4352720307
29830,0,0,3089,14,93,0,1679,0,1.439,1167,1,1,1,0,0,0,0,0,0,9,6,0,human,Idc333333,873114259969921024
3089,0,0,41,114546,197,1,2000,0,0.542,3689,1,1,1,0,0,0,0,0,0,13,2,0,human,Aidayespica27,166221011
8887,0,0,26744,76593,450,1,31068,1,18.829,1650,0,0,0,146,29,1,1,1,0,11,0,0,human,AmandiOnAir,4900058284
21110,1,0,1173,4,4,0,1760,0,0.47,3742,0,0,0,16,1,0,0,0,0,10,9,0,bot,y315643613,146686513
3912,0,0,4571,102234,4148,1,28426,1,6.775,4196,0,0,0,159,30,0,0,0,0,10,0,1,human,conor_pope,21523363
25287,1,0,164,2,0,1,29,0,0.017,1701,0,1,0,40,5,0,0,3,0,9,0,0,bot,Kingbolun,4568560635
28363,0,0,1456,998,637,1,1101,1,0.669,1646,0,0,0,127,23,1,0,2,0,12,1,0,human,news3madalyn,4915136272
17994,1,0,2,731057,19,0,833,1,0.27,3080,0,1,0,42,9,0,0,0,0,12,4,0,human,jaehwany0406,524152200
8850,0,0,6290,43196,1714,0,17603,1,4.15,4242,0,0,0,81,11,0,0,0,0,9,0,0,human,rachshabi,18674588
31048,1,0,721,161,611,1,4093,0,1.195,3426,0,0,0,41,6,0,0,4,0,11,2,0,human,J94montalvo,275992362
12826,0,0,529,551322,79,0,931,1,0.329,2830,0,1,1,23,1,0,0,3,0,12,0,0,human,BeneHoewedes,955605308
15450,1,0,285,76352,1767,0,58068,0,21.475,2704,0,0,0,118,20,0,2,4,0,10,2,1,human,abo_omar70,1296935270
18126,0,0,23619,2166,132,0,26864,0,13.499,1990,0,0,0,116,21,0,0,0,0,9,0,0,human,CHSGeorge,3068522790
18330,0,0,4795,16379,1944,1,3547,1,1.232,2880,0,0,0,150,19,2,0,0,0,12,0,0,human,selinawangtv,853669477
34152,1,0,2406,226,665,0,42863,0,14.589,2938,1,1,1,0,0,0,0,0,0,6,1,0,bot,YuZhu4,733717446
28038,0,0,0,234110,727,0,13311,0,3.288,4048,0,0,1,20,1,1,0,0,0,11,0,0,human,renangrassi,58392286
5474,0,0,440,180,245,0,4255,0,1.004,4236,0,0,0,23,3,0,0,0,0,11,0,0,human,JasonDotBiz,18913207
20686,0,0,16660,1463,284,1,106362,0,54.798,1941,0,0,0,34,5,0,0,0,0,10,0,0,bot,andreaaasz,3210208413
25767,0,0,51004,883518,1590,1,47928,1,14.051,3411,0,0,0,121,18,0,1,11,0,10,0,0,human,gretchenho,283558110
17038,1,0,2441,17,0,0,3334,0,1.201,2776,1,1,1,0,0,0,0,0,0,8,0,0,bot,DevilzFX,1081988005
11142,1,0,1381,1,2,0,2048,0,1.326,1545,1,1,1,0,0,0,0,0,0,8,1,0,bot,dawiwoo1,736071962003308544
10315,1,0,1613,33,65,0,2279,0,0.545,4179,1,0,1,0,0,0,0,0,0,10,1,0,bot,sarahpaps1,23665850
19940,1,0,1117,5,66,1,5317,0,1.529,3477,0,1,1,8,1,0,0,8,0,13,0,0,bot,xdghjjhcrunkg,250225031
16584,0,0,18391,2734429,284,1,13737,1,3.181,4319,0,0,0,71,14,0,0,3,0,9,0,0,human,jedmadela,16893886
10734,0,0,9545,1289,0,1,2772,0,1.087,2551,0,0,0,8,1,0,0,0,0,11,0,0,human,ShimonDrory,1697195868
23190,0,0,65351,13063,13286,1,21610,0,7.519,2874,0,0,0,93,12,0,9,4,0,10,2,0,human,zierlich55,863140584
32320,1,0,390,1,0,0,795,0,0.555,1433,0,1,0,55,9,0,0,0,0,9,0,1,human,Cox_Japan,776404039760158720
25485,0,0,2092,114,795,1,2452,0,0.651,3765,1,1,1,0,0,0,0,0,0,11,2,0,bot,munchkinn89,138328383
24353,0,0,7057,55428,1169,1,27995,0,7.931,3530,0,0,0,39,9,0,0,0,0,9,1,0,human,Unimerce1,228497955
303,0,0,2451,475,329,1,22978,0,5.642,4073,0,0,0,60,14,1,0,0,1,12,0,0,bot,dewiesumarga,50595800
19978,0,0,1605,520,133,1,6589,0,1.807,3647,0,0,0,77,14,0,0,0,0,12,0,1,human,maryambh_art,182592178
865,1,0,3141,704,0,1,5876,0,1.864,3153,0,0,0,33,5,0,0,0,0,14,0,0,bot,glitteeergabby,451679919
28818,1,0,3655,12461,248,1,5252,1,1.268,4141,0,0,0,99,13,0,0,0,0,15,0,0,human,paulinaporizkov,32445360
3384,0,0,21302,240,267,0,7777,0,4.849,1604,0,0,0,58,11,0,2,0,0,12,0,0,human,NotoriousFIZ,714640248098009089
5525,1,0,142,72867,21427,0,25930,0,10.043,2582,0,0,0,58,12,0,0,0,0,12,0,1,bot,HoranHeart_x,1618254163
32215,0,0,82996,210,258,0,76861,0,34.436,2232,0,1,0,85,17,0,0,2,0,11,0,0,human,mahouatsuko,2614587271
16148,0,0,6275,228,663,1,2930,0,0.8,3663,0,0,0,116,18,0,0,0,0,9,2,0,human,LizzRod72,176274466
21549,0,0,2295,1433,0,0,6422,0,1.991,3226,0,0,0,74,15,0,0,0,0,14,0,2,bot,_Girl_Fabulous,394415517
36404,0,0,1147,25,69,0,1824,0,0.457,3987,1,1,1,0,0,0,0,0,0,7,0,0,bot,kenxeus,75489677
10390,1,0,26,24,0,0,364,0,0.11,3312,0,0,0,88,19,0,0,2,0,11,0,2,human,LIL_SAMMY_V,342171301
20115,1,0,779,23,94,1,887,0,0.317,2799,0,1,0,11,2,0,0,0,0,14,1,0,human,AbdullahERTRK8,1023026828
9085,1,0,4561,172,306,1,3488,0,0.871,4005,1,0,1,0,0,0,0,0,0,10,0,0,human,JoelZawada,70580779
12614,0,0,1,1637366,42,0,184,1,0.07,2611,0,1,1,47,2,0,0,1,0,14,0,0,human,cagatayulusoyy,1545689918
11971,0,0,1893,805,663,1,26039,0,9.201,2830,0,0,0,61,11,0,0,0,0,11,0,0,bot,ShimaBakhsh,956123437
13488,1,0,29444,323872,7107,1,130916,1,27.926,4688,0,0,0,138,16,3,0,0,0,5,0,0,human,benyt,9532402
31298,0,0,344,56,165,1,1064,0,0.257,4136,0,0,0,75,13,0,0,4,0,10,4,0,human,chapin1971,34297500
16180,0,0,2323,13,43,0,3241,0,1.142,2839,0,1,0,32,6,0,0,0,0,11,0,0,bot,AhmaOdemaan,937278752
25120,1,0,249,91,1437,1,279,0,0.084,3319,0,0,0,17,4,0,0,0,0,12,0,0,human,tinonicholas,337817310
20135,0,0,75,18,191,1,126,0,0.112,1123,1,0,1,0,0,0,0,0,0,15,8,0,bot,imrankh24822201,888820748500049921
17671,1,0,151,1,0,0,279,0,0.231,1208,0,1,0,20,1,0,0,0,0,14,0,1,human,jenice_carrier,858261447813603328
13781,1,1,0,2,0,0,3983,0,1.407,2830,1,1,1,0,0,0,0,0,0,15,0,0,bot,montaseralhafuz,955350116
7127,1,0,6354,977,1613,1,2623,0,1.102,2381,0,0,0,144,22,0,0,0,0,15,0,0,human,AQPresidentCook,2336801824
14660,1,0,1331,10,16,0,1331,0,0.91,1463,0,1,0,71,9,0,0,0,0,15,0,1,bot,savyol_dorofeev,765848719619129344
29880,0,0,1689,568,767,1,5567,0,1.691,3293,0,0,0,160,29,0,0,0,1,6,2,0,human,Anga32,354365312
32879,0,0,10149,370,502,1,19307,0,5.694,3391,0,0,0,138,23,0,0,0,0,9,0,0,human,dmbamanda,294879678
12418,0,0,327,69,784,0,505,0,0.143,3537,0,1,0,26,3,0,0,0,0,9,0,0,human,doktorvet,226055638
9177,1,0,332,4222,4640,1,221,0,0.108,2053,0,1,0,47,5,1,0,0,0,10,0,0,bot,fanwhaaaat,2960981093
32271,0,0,18352,2989,4993,1,35663,0,7.312,4877,0,0,0,159,22,1,0,0,0,7,1,0,human,cian2me,4419831
7026,0,0,121,223,731,0,2129,0,1.861,1144,0,0,0,150,22,0,0,1,0,14,0,0,bot,ThriftedStudio,881222188203945986
25626,1,0,547,15,17,1,159,0,0.06,2650,1,1,1,0,0,0,0,0,0,14,0,0,bot,AshleyColletti,1437252823
6227,0,0,26580,991,385,1,56523,0,24.802,2279,0,0,0,75,16,0,0,0,0,7,0,0,human,oddftre,2519966826
22905,0,0,2104,437,1616,0,2989,0,0.884,3383,1,0,1,0,0,0,0,0,0,12,0,0,bot,MyEverSelena,299266749
2082,1,0,1848,255,1978,0,2623,0,0.846,3099,1,1,1,0,0,0,0,0,0,15,8,0,bot,giorgio24071983,501233721
30927,1,0,3284,3163,589,1,1748,1,0.43,4069,0,1,0,123,18,0,2,4,0,15,2,0,human,joshuascottca32,51858290
30321,1,0,22818,737,1328,1,15807,0,18.818,840,0,0,0,112,13,0,3,2,0,10,0,1,human,daryl_says,991553533706092544
23874,1,0,2290,59,222,1,3343,0,0.846,3952,0,0,0,18,3,0,0,0,0,12,1,1,bot,titisbudhi_3,84577614
7254,1,1,4,2,0,0,2,0,0.001,2996,1,1,1,0,0,0,0,0,0,10,0,1,bot,kreem_lave,600098647
33598,0,0,11222,1386,643,0,2874,0,2.62,1097,0,1,0,159,22,0,8,0,0,15,0,0,human,AllThatWildlife,898292055679668225
30544,0,0,126,310,0,0,1561,0,0.492,3175,0,0,0,31,4,0,0,0,0,11,0,1,human,Lana_afaneh,432750884
16605,0,0,20694,247,959,1,14153,0,3.178,4453,0,0,0,104,17,0,0,0,0,6,2,0,human,troo72,15058998
21241,1,0,137,21,0,0,267,0,0.084,3174,0,0,0,35,6,0,0,0,0,14,0,0,bot,QuoteGirltruth,433472960
15382,0,0,5007,399,156,1,493,0,0.122,4055,1,0,1,0,0,0,0,0,0,8,2,1,human,D_Long54,56207114
17609,1,0,487,33,0,0,181,0,0.061,2983,0,1,0,69,8,0,0,4,0,14,0,0,bot,DjBrunoPereira,611967777
9952,1,0,5985,136,564,1,4371,0,1.048,4171,0,0,0,36,5,0,0,6,0,8,6,0,human,JT892019,25236040
29985,0,0,3665,421,719,1,5439,0,1.338,4065,0,0,0,26,7,0,0,0,0,8,2,0,human,zgator66,53162637
36690,0,0,2128,156,230,0,1671,0,1.691,988,0,0,0,161,19,1,1,0,0,12,0,0,human,betamountain,937638896434860032
25726,0,0,13956,305927,3062,1,10334,1,2.289,4515,0,0,0,133,21,1,0,4,0,13,0,0,human,KirstenPowers,14335880
11589,0,0,1455,33,481,1,899,0,0.259,3476,0,0,0,18,4,0,0,0,0,9,0,0,bot,BifTannen,250953232
27717,1,0,15,1145593,1,1,717,1,0.323,2223,0,1,0,39,6,0,0,0,0,12,1,2,human,M_Abdullah_9,2657809982
23918,1,0,1181,2,0,1,1615,0,0.486,3324,1,1,1,0,0,0,0,0,0,6,2,0,bot,jsal48,334925495
4473,0,0,18861,864,532,1,76307,0,23.13,3299,0,1,0,31,6,0,0,0,0,14,0,1,human,strange_mercyy,350255992
3046,1,0,333,14,0,0,288,0,0.081,3573,0,1,0,35,4,0,0,0,0,9,0,0,bot,kimsungge,212882298
24291,0,0,53153,89,155,1,25009,0,5.13,4875,0,0,0,121,24,0,1,2,0,9,0,0,human,sweetjane,4626581
23357,0,0,13,22530,167,0,9280,0,2.343,3961,0,0,0,147,17,0,0,7,0,13,0,0,human,andreafonseka,82476920
18345,0,0,762,20,62,0,1175,0,0.305,3850,1,0,1,0,0,0,0,0,0,10,3,1,bot,AnnieF_525,110753453
30910,0,0,466,941681,236,0,16390,1,3.943,4157,0,0,0,152,22,2,0,0,0,14,0,0,human,DanielleMoinet,28265228
36015,1,0,136,1,0,0,295,0,0.204,1445,0,1,0,57,8,0,0,0,0,15,4,0,human,Katecarney2727T,772137068323540992
3127,1,0,470,17,57,0,627,0,0.268,2337,1,1,1,0,0,0,0,0,0,12,0,0,bot,ElliTSchafer,2413057489
24722,1,0,320,31,117,1,469,0,0.155,3019,1,0,1,0,0,0,0,0,0,12,0,0,human,CfelixJavier,578987048
30498,1,0,70274,468,1080,0,10057,0,8.36,1203,0,0,0,132,18,0,8,0,0,9,3,0,human,NOOGIE420,859840867263238144
8820,1,0,145,0,0,0,8,0,0.003,2443,0,1,0,35,4,0,0,2,0,7,1,0,bot,jomian2,2240344764
34479,0,0,18848,297,415,1,6548,0,1.594,4109,0,0,0,141,22,2,0,0,0,12,0,0,human,benjamintown,41135292
18130,0,0,35925,59528,960,1,89685,0,26.876,3337,0,0,0,33,6,0,0,0,0,10,0,1,human,wag_crypto,327020861
18124,0,0,2118,17,0,0,3100,0,0.979,3165,1,1,1,0,0,0,0,0,0,7,0,0,bot,acemeli,440791331
9070,1,0,14,1141743,75,1,1633,1,0.515,3173,0,0,0,28,3,0,0,0,0,10,0,1,human,Ma_realife,434698674
25110,0,0,226322,3870,4161,1,15874,0,5.246,3026,0,1,0,57,13,0,1,3,0,15,2,2,human,I_Am_Danielle13,572960374
12458,0,0,3862,137,401,1,6303,0,1.804,3493,0,0,0,135,25,0,0,0,0,14,0,0,human,InventingWords,243095320
14458,0,0,6950,27409,1353,0,14541,0,4.03,3608,0,1,0,152,19,1,0,0,0,11,0,0,human,nadiamdrake,198020721
1205,0,0,2323,206,0,0,3167,0,0.984,3218,0,1,0,18,4,0,0,0,0,8,0,1,bot,HEJ_Xoxo,399777705
8754,1,0,73,2,0,0,14,0,0.003,4008,0,0,0,54,7,0,0,2,0,8,0,0,bot,buyopuyo,69791992
25085,0,0,70,1060267,80,1,17162,1,4.479,3832,0,0,0,36,6,0,0,5,0,12,0,0,human,AnneNakamura,116043213
6782,1,0,34,0,0,0,223,0,0.193,1154,0,1,0,103,21,0,0,0,0,12,4,0,bot,jcjqsotj2232,877508289730412544
2628,0,0,6052,13674,4609,1,24158,1,6.058,3988,0,0,0,85,13,0,0,0,0,8,0,0,human,CamronPR,74991475
18343,1,0,175,60355,139,1,2169,0,0.731,2969,0,0,0,6,1,0,0,0,0,13,0,0,human,MsVanessaBabe,625342125
15162,1,0,2067,25,0,0,2947,0,1.033,2853,0,1,0,14,3,0,0,0,0,11,0,0,bot,vuillychick,907387236
26297,0,0,2670,151,294,0,4833,0,1.432,3376,1,0,1,0,0,0,0,0,0,10,2,0,bot,Rickywic10,303222569
742,1,0,47391,341,370,1,22416,0,8.981,2496,0,0,0,38,7,0,1,0,0,10,0,0,human,zoobygooby,1970279328
28095,0,0,9086,2707,3412,0,11597,0,3.602,3220,0,0,0,158,26,0,4,7,0,8,0,0,human,CHGeddes,398393409
15232,0,0,96,482,600,1,12540,0,3.181,3942,0,0,0,44,6,0,0,0,0,6,3,0,human,Awl864,87139138
30857,1,0,63,0,0,0,141,0,0.113,1247,0,1,0,54,12,0,0,2,1,15,1,0,human,vondaballester9,843841255486488576
5955,1,0,39997,432,300,1,1885,0,1.311,1438,1,1,1,0,0,0,0,0,0,15,0,2,human,nick__valentino,774712046491500544
26146,1,0,11360,408,534,1,1926,0,1.331,1447,0,0,0,20,4,0,0,0,0,13,0,0,human,JohnnyTsunaml,771461135157620736
3432,0,0,20020,321,501,1,26929,0,9.469,2844,1,1,1,0,0,0,0,0,0,11,0,0,bot,yoyoraynaud,925916688
19404,0,0,1982,115,234,1,5974,0,1.469,4068,1,0,1,0,0,0,0,0,0,8,2,0,human,gavino96,52302596
29715,0,0,3583,641195,300,0,4652,1,1.142,4073,0,0,0,93,13,1,0,1,0,13,0,1,human,Randy_Couture,50539213
18366,1,1,30,4,0,0,118,0,0.036,3322,1,1,1,0,0,0,0,0,0,12,0,0,human,TigerDariusz,336459659
2736,1,0,2193,48,105,0,2982,0,0.798,3737,1,0,1,0,0,0,0,0,0,9,1,0,bot,carlosza1,148392569
23501,0,0,42,152,0,0,386,0,0.1,3866,0,0,0,111,15,0,2,0,3,8,1,0,human,PrepBoi3,105808784
29150,1,0,6571,47,172,1,433,0,0.104,4166,0,0,0,58,9,0,0,0,0,11,0,0,human,chronopolis,26156008
34088,0,0,33042,90454,91929,1,57392,1,13.823,4152,0,0,0,140,23,0,1,0,0,10,0,0,human,JamesMSama,29336037
14820,0,0,4482,901,838,0,1077,0,1.151,936,0,0,0,89,12,0,3,0,0,14,0,2,human,julia_is_about,956701117332717568
14835,1,0,1693,641,989,1,2034,0,0.483,4207,0,0,0,157,22,1,0,0,0,13,0,0,human,LoriSTrenholm,20552080
27646,1,0,8772,342,142,1,10073,0,5.769,1746,1,1,1,0,0,0,0,0,0,15,0,1,human,bts_chimchimluv,4166710393
30986,0,0,42,12,0,0,493,0,0.123,4013,0,0,0,74,12,0,0,0,0,7,0,0,human,ilenerM,68373776
6473,0,0,3,2917809,33,1,299141,1,75.407,3967,0,0,0,120,20,0,0,0,0,13,0,0,bot,ExpressNewsPK,81048495
34394,1,0,15612,150,83,1,2001,0,2.133,938,0,0,0,153,16,0,1,4,0,14,0,0,human,ThereseCWright,956031229949829120
9927,0,0,5120,59,124,0,2362,0,0.812,2908,0,0,0,51,8,0,0,0,0,15,0,1,human,Megan_theartist,796987741
25344,1,0,135,21,0,0,17,0,0.007,2320,0,1,0,57,9,0,0,2,1,7,3,0,bot,Gzus313,2439951696
13267,1,0,196,10,0,0,78,0,0.026,2964,0,1,0,35,4,0,0,1,0,10,4,0,bot,genuis0523,629763521
29845,1,0,1069,2517220,135,0,2845,1,0.908,3134,0,1,0,103,14,0,0,0,0,7,0,0,human,fbbreal,468921945
27466,0,0,102865,6764,838,0,41425,0,10.171,4073,0,0,0,109,14,1,0,0,0,11,0,0,human,DomesticDan,50523916
7314,0,0,77,967,304,1,5269,0,1.275,4134,0,0,0,141,18,0,0,0,0,12,0,0,human,AxelssonFaxe,34916666
25078,0,0,54626,1379011,309,1,11247,1,3.425,3284,0,1,0,156,20,0,3,10,0,15,0,0,human,AhlamMostghanmi,360099220
8086,1,0,80706,968,487,1,24959,0,12.295,2030,0,1,0,2,1,0,0,0,0,11,0,0,human,liltorresss,2998722128
33548,0,0,2135,161974,2270,1,23205,1,5.947,3902,0,0,0,148,26,0,0,0,0,10,0,0,human,KathyBodis,96441149
13333,1,0,1300,4,19,0,1938,0,0.706,2746,0,1,0,32,6,0,0,0,0,10,0,0,bot,ceciliahby,1168469846
37271,1,0,2322,28,1119,0,3010,0,1.0,3009,1,0,1,0,0,0,0,0,0,12,0,0,bot,JeromeJerwal,588774302
36449,0,0,1,12,0,0,4466,0,1.352,3304,1,0,1,0,0,0,0,0,0,12,0,0,human,MyMyrellinha,347595533
16790,0,0,229,934,55,1,1706,0,0.394,4333,0,0,0,133,15,0,0,0,0,11,0,1,human,chirag_shah,16632955
2352,0,0,11089,53236,874,0,16091,0,3.907,4118,0,1,0,121,15,0,0,8,0,9,0,0,human,jonkerlin,39075764
11323,0,0,2788,19,49,0,2764,0,1.533,1803,0,0,0,98,11,0,0,0,0,14,0,0,bot,HomayunKanouni,3622647717
9600,0,0,57549,25113,728,1,47014,0,11.637,4040,0,0,0,136,19,0,0,0,0,9,0,0,human,jimiuorio,60622883
20146,0,0,756,23,85,0,643,0,0.173,3726,1,0,1,0,0,0,0,0,0,7,5,0,bot,ed24555,152708938
1704,0,0,42851,177,263,1,3843,0,1.153,3334,0,0,0,46,9,0,0,0,0,9,0,0,human,vanreneee,328740380
21951,1,0,68,656714,437482,1,11915,1,4.062,2933,0,0,0,6,1,0,0,0,0,10,0,2,human,J_D_Landis,743856512
27635,1,0,291353,5876,6382,1,41518,0,16.397,2532,0,0,0,152,12,1,4,4,0,13,0,0,human,JustJoeyLopez,1859056717
31266,1,0,1332,6,18,0,1332,0,0.91,1463,0,1,0,46,6,0,0,0,0,11,0,0,bot,rihardbelov,765787699995344897
9296,1,0,69862,703,2886,0,29235,0,7.874,3713,0,0,0,142,21,0,0,0,0,10,0,0,human,DicksonPau,157613995
26129,0,0,30796,320,761,1,26230,0,10.278,2552,0,1,0,43,9,0,0,0,0,10,0,0,human,CarlaPeele,1695206131
28120,1,0,737,94,154,0,1310,0,0.965,1357,0,0,0,133,18,0,0,0,0,12,4,0,human,pachaman1979,804159324733968388
9377,0,0,62,80,106,0,644,0,0.319,2019,0,1,0,160,21,0,0,0,0,10,0,0,bot,CarmaBooks,3012362696
29040,1,0,1464,30,0,0,1478,0,0.678,2180,0,1,0,80,12,0,2,0,0,9,0,2,bot,_KOOKIE_V,2755860742
16966,1,0,4670,3020,2761,0,39992,0,34.152,1171,0,1,0,85,10,0,3,0,0,10,0,0,bot,FeldbergMt,871672883562598400
24230,1,0,13,742721,53,0,284,1,0.079,3578,1,1,1,0,0,0,0,0,0,12,4,0,human,13Szczesny13,210933449
32312,0,0,817,1180790,575,1,8440,0,2.018,4182,1,1,1,0,0,0,0,0,0,12,0,0,human,isabelledaza,23294489
19222,0,0,39168,87478,60500,1,69494,0,18.341,3789,0,1,0,21,3,0,0,0,0,13,0,2,bot,_hotmenworld_,129633845
21593,1,0,1384,590703,553,0,5346,1,1.752,3051,0,1,0,17,2,0,0,0,0,7,0,0,human,RosieHW,551177934
7743,0,0,79,8,65,0,112,0,0.096,1167,0,0,0,60,13,0,0,0,0,8,2,0,human,FaeBae97,872964511568887809
19625,0,0,1446,1236,2064,1,11521,0,2.885,3993,0,0,0,104,18,0,1,0,0,13,0,0,human,leigherickson,73799841
28979,1,0,15295,635,504,0,9569,0,3.466,2761,0,1,0,10,2,1,0,1,0,10,0,0,human,dezguzmann,1123227577
31955,0,0,10883,2872447,122,1,7690,1,1.908,4030,0,0,0,69,11,0,0,0,0,11,0,1,human,Its_Badshah,63662120
16084,0,0,58641,2798945,4877,1,178535,1,47.307,3774,0,0,0,142,16,2,3,2,0,13,0,0,human,DanielSamperO,134855279
